Year,Make,Model,Trim,Body,Transmission,Vin,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2010,Toyota,RAV4,Sport,SUV,Automatic,jtmwf4dv0ad016232,CA,37,76648,Gray,Black,Corona Auto Wholesale Inc,13350,13900,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2010,Kia,Rio,Base,Sedan,NULL,knadh4a36a6687779,CA,NULL,110873,Black,NULL,Lancaster Honda,4925,3600,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2010,MINI,Cooper,Base,Convertible,Automatic,wmwmr3c55atu98399,CA,41,25601,Red,Black,Barber Honda,12400,12250,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
2010,Nissan,Altima Hybrid,Base,Sedan,Automatic,1n4cl2apxac121099,CA,26,82088,Silver,Black,Santander Consumer,9950,8800,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Infiniti,G37 Convertible,Base,G37 Convertible,Automatic,jn1cv6fe6am354865,CA,46,25212,Black,Gray,Nissan Infiniti Lt,22000,24750,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2010,Volkswagen,CC,Sport PZEV,Sedan,Manual,wvwnp7an9ae564559,CA,1,102667,NULL,Beige,Vw Credit,7750,4700,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2010,Nissan,Frontier,SE,Crew Cab,Automatic,1n6ad0er9ac419400,CA,28,160351,Silver,Gray,Bmw Alphera/Alphera Financial Services,9525,8500,Tue Dec 23 2014 16:00:00 GMT-0800 (PST)
2010,Ford,Expedition,EL Limited,SUV,Automatic,1fmjk1k56aeb68769,CA,39,89856,Black,Black,Skyhigh Remarketing Inc,18550,18600,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2010,Ford,Focus,SE,Sedan,Manual,1fahp3fn3aw205447,CA,38,90395,White,Black,Jpmorgan Chase Bank N.A.,5675,5400,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Mazda,Mazda3,s Sport,Sedan,Automatic,jm1bl1s67a1132403,CA,19,73406,White,Black,Jpmorgan Chase Bank N.A.,8225,7000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2010,Ford,Taurus,SEL,Sedan,NULL,1fahp2ew6ag123324,CA,28,110184,Black,Black,Exeter Finance Corp,9475,7000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Ford,Escape,Limited,SUV,Automatic,1fmcu0eg8akb92972,CA,19,86804,Black,Beige,Remarketing By Ge/Manheim Southern California,9425,6700,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2009,Acura,MDX,Base,SUV,Automatic,2hnyd28859h509923,CA,42,100258,White,Tan,Nvp Remarketing,18550,18250,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2010,Nissan,Sentra,2,Sedan,NULL,3n1ab6ap5al604812,CA,2,65609,NULL,Gray,Nissan Motor Acceptance Corporation,7000,5750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2010,Lincoln,MKT,Base,Wagon,Automatic,2lmhj5fr6abj13406,CA,32,99656,Burgundy,Black,Tycon Enterprises,12350,12400,Tue Jan 20 2015 04:30:00 GMT-0800 (PST)
2010,Toyota,Sequoia,Platinum,SUV,Automatic,5tdyy5g12as028002,CA,3,67475,Black,Gray,Premium Auto Wholesale,26700,24500,Thu Feb 19 2015 04:00:00 GMT-0800 (PST)
2010,Jeep,Wrangler,Unlimited Sport,SUV,Automatic,1j4ba3h11al179700,CA,34,66137,Silver,Gray,Dtg Operations Inc,20600,19200,Thu Feb 26 2015 03:30:00 GMT-0800 (PST)
2010,Nissan,Altima,3.5 SR,Sedan,Automatic,1n4bl2apxan509451,CA,2,53207,Black,Black,Jpmorgan Chase Bank N.A.,11300,9600,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Honda,Odyssey,EX-L,Minivan,Automatic,5fnrl3h60ab063188,CA,24,68318,Black,Gray,Eddies Memories,14700,13250,Tue Jan 06 2015 12:30:00 GMT-0800 (PST)
2010,Honda,Accord,LX-P,Sedan,Automatic,1hgcp2f47aa191346,CA,2,47601,Gray,Black,Ahfc/Honda Lease Trust/Hvt Inc.,10350,10300,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2009,Acura,TL,SH-AWD,Sedan,Automatic,19uua96579a005646,CA,38,69666,Blue,Beige,Premium Auto Wholesale,16350,18200,Fri Dec 26 2014 15:00:00 GMT-0800 (PST)
2010,ford,e150,cargo commercial,NULL,Automatic,1ftne1ew2adb02761,CA,33,237880,White,Gray,Ford Motor Credit Company Llc,5150,6800,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Volkswagen,GTI,PZEV,Hatchback,Manual,wvwed7aj0aw068954,CA,36,104035,Black,Black,Honda Of Pasadena,9675,9200,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2010,Toyota,Camry,LE,Sedan,Automatic,4t1bf3ek9au565114,CA,26,105802,White,Gray,Aaero Sweet Company,8225,9000,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2010,Mercedes-Benz,GL-Class,GL450 4MATIC,SUV,Automatic,4jgbf7be8aa573051,CA,34,57483,Black,Black,Mercedes Benz Of Laguna Niguel,26700,26250,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2010,ford,e350,club wagon,NULL,Automatic,1fdss3bl0ada72723,CA,28,93282,White,Gray,Vpsi Inc,11450,8250,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2010,Toyota,Corolla,S,Sedan,Automatic,1nxbu4ee8az281513,CA,29,41304,White,Black,Gm Financial,9475,10300,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2010,Mazda,Mazda3,i Touring,Sedan,NULL,jm1bl1sg3a1163933,CA,27,117982,Gray,Black,Jpmorgan Chase Bank N.A.,4750,5500,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2010,Honda,Accord,LX,Sedan,Automatic,1hgcp2f3xaa176069,CA,2,71443,Silver,Black,Jpmorgan Chase Bank N.A.,9325,10000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,NULL,NULL,NULL,NULL,Automatic,2fabp7bv5ax113795,CA,2,NULL,White,Black,Enterprise Fm Exchange/Tra/Lease,3700,2200,Tue Jan 27 2015 04:00:00 GMT-0800 (PST)
2010,Toyota,Tundra,Tundra Grade,CrewMax Cab,Automatic,5tfey5f18ax094617,CA,26,86735,White,Beige,David Wilsons Villa Ford,18600,18000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Jeep,Wrangler,Unlimited Sport,SUV,Automatic,1j4ba3h12al210159,CA,29,62594,Red,Gray,Dtg Operations Inc,19500,17500,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2010,Subaru,Forester,2.5X,SUV,NULL,jf2sh6bc1ah911647,CA,NULL,89565,NULL,NULL,Walters Auto Sales/Service Inc,10100,10000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2010,Mercedes-Benz,S-Class,S550,Sedan,Automatic,wddng7bbxaa350858,CA,39,33638,Black,Brown,Mercedes-Benz Financial Services,37000,38000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2010,Mercedes-Benz,E-Class,E350,Sedan,Automatic,wddhf5gbxaa253575,CA,31,61131,Black,Black,Jpmorgan Chase Bank N.A.,21500,23250,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2010,Lincoln,MKX,Base,SUV,Automatic,2lmdj6jc3abj24595,CA,38,42774,White,Black,Galpin Ford Studio Rentals,17600,17500,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2010,Mazda,Mazda3,s Grand Touring,Sedan,Automatic,jm1bl1s69a1156668,CA,41,65910,Black,Black,First Commonwealth Fcu,8175,11000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2010,Ford,F-150,XL,SuperCab,Automatic,1ftex1cw2ake55543,CA,1,87443,Silver,Beige,Wells Fargo Dealer Services,10500,8600,Tue Dec 16 2014 13:00:00 GMT-0800 (PST)
2010,Mercedes-Benz,E-Class,E350,Sedan,Automatic,wddhf5gb2aa236009,CA,43,43888,White,Off-White,Mercedes-Benz Usa,21500,23500,Tue Jul 07 2015 09:30:00 GMT-0700 (PDT)
2010,Mercedes-Benz,S-Class,S600,Sedan,Automatic,wddng7gb8aa357218,CA,36,41155,Black,Black,Inter Auto Trade Inc,48600,47000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2010,Honda,Civic,LX,Sedan,Automatic,19xfa1f59ae036813,CA,23,64175,White,Beige,Jpmorgan Chase Bank N.A.,8525,8100,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Mercedes-Benz,S-Class,S600,Sedan,Automatic,wddng7gb7aa321374,CA,46,51023,NULL,Black,Mercedes-Benz Usa,45100,40000,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2010,Toyota,Corolla,LE,Sedan,Automatic,jtdbu4ee8a9117993,CA,25,38491,Silver,Gray,Wells Fargo Dealer Services,8850,11100,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2009,Acura,MDX,Base,SUV,Automatic,2hnyd28789h520812,CA,28,126411,Silver,Beige,Farm Credit Leasing Exchange Inc,14750,13000,Wed Feb 04 2015 04:30:00 GMT-0800 (PST)
2010,Ford,Focus,SE,Sedan,Automatic,1fahp3fn9aw296661,CA,36,49974,Blue,Gray,Primeritus Remarketing/Loan Service Center,7075,7700,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2010,Ford,F-150,XLT,SuperCab,Automatic,1ftex1ev5afb55279,CA,47,61616,White,Black,Motor City Buick Gmc,19850,34250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2010,Jeep,Compass,Sport,SUV,Automatic,1j4nt4fb9ad578762,CA,34,95161,Orange,Black,Santander Consumer,6075,6600,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Nissan,Murano,SL,SUV,Automatic,jn8az1mu5aw016565,CA,35,40051,Burgundy,Black,Toyota Scion Of Downtown La,16550,12500,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2010,Honda,Civic,LX,Sedan,Automatic,2hgfa1f59ah310078,CA,34,92060,Silver,Gray,Wescom Credit Union,7400,8400,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2010,Toyota,Highlander,Base,SUV,Automatic,5tdza3eh4as001378,CA,22,112920,White,Beige,Buyers Auto Sales,12250,11300,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2010,Honda,Pilot,Touring,SUV,Automatic,5fnyf3h96ab015840,CA,47,72985,White,Gray,Century Dealer Services Corp,17300,21000,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2010,Infiniti,G37 Convertible,Base,G37 Convertible,Automatic,jn1cv6fe4am355075,CA,41,45009,Purple,Gray,Nissan Infiniti Lt,19950,21000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2010,Ford,F-150,XLT,SuperCrew,Automatic,1ftfw1ev7afd27190,CA,2,90017,White,Gray,Enterprise Veh Exchange/Rental,17800,15000,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2010,Kia,Forte,EX,Sedan,Automatic,knafu4a23a5222152,CA,39,47266,White,Purple,Santander Consumer,7125,9000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Mercedes-Benz,C-Class,C300 Sport,Sedan,Automatic,wddgf5eb4ar122710,CA,28,32005,White,Black,Exeter Finance Corp,17050,19000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Dodge,Grand Caravan,SXT,Minivan,NULL,2d4rn5d19ar458784,CA,NULL,93679,White,NULL,Kia Of Cerritos,7350,7750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2010,Jeep,Wrangler,Sport,SUV,Manual,1j4ga2d19al101879,CA,19,106389,Silver,Black,Wells Fargo Dealer Services,14150,9900,Thu Jan 08 2015 12:00:00 GMT-0800 (PST)
2010,Volkswagen,Tiguan,SE,SUV,Automatic,wvgav7ax6aw512463,CA,43,89705,White,Black,Orange Coast Chrysler Jeep Dodge,8050,8600,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2010,pontiac,g6,4c,NULL,Automatic,1g2za5eb4a4103528,CA,22,75965,Silver,Black,A L Financial Corporation,7075,6000,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2010,Lincoln,MKX,Base,SUV,Automatic,2lmdj8jc8abj02992,CA,NULL,110772,White,NULL,Rab Motors,11500,7000,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2010,Nissan,Cube,1.8 SL,Wagon,Manual,jn8az2kr0at157503,CA,29,109785,Blue,Black,Nissan Motor Acceptance Corporation,5125,5000,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2010,Honda,Odyssey,LX,Minivan,Automatic,5fnrl3h27ab080213,CA,27,79116,White,Tan,High Bid Trading Co Inc,9825,12500,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2010,Ford,Transit Connect,Cargo Van XLT,Minivan,Automatic,nm0ls7dn7at040126,CA,NULL,48195,White,Gray,Donlen Corporation,10750,9300,Tue Dec 16 2014 13:00:00 GMT-0800 (PST)
2010,Mazda,Mazda3,i Sport,Sedan,Automatic,jm1bl1sfxa1316296,CA,37,75707,Gray,Black,Wells Fargo Dealer Services,6825,8400,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Mitsubishi,Outlander,ES,SUV,Automatic,ja4as2aw0az019183,CA,44,31776,Black,Black,Exeter Finance Corp,8625,10100,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Volkswagen,Jetta,Wolfsburg Edition PZEV,Sedan,Manual,3vwra7aj4am094044,CA,1,88181,White,Black,Vw Credit,7550,4500,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2010,Kia,Forte,EX,Sedan,Automatic,knafu4a27a5243523,CA,31,45439,Silver,Gray,Kia Motors Finance,7650,6400,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2010,Hyundai,Accent,Blue,Hatchback,Manual,kmhcm3ac4au163512,CA,NULL,69435,Blue,Black,Mazda Of Orange,3100,3100,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2010,Ford,Focus,S,Sedan,Manual,1fahp3en1aw152829,CA,NULL,84426,Black,Beige,S/N Auto Imports,4950,4700,Wed Dec 17 2014 12:45:00 GMT-0800 (PST)
2010,Scion,xB,Base,Wagon,Automatic,jtlze4fe4a1107698,CA,2,85988,Silver,Black,Toyota Financial Services,7775,7300,Tue Dec 23 2014 00:00:00 GMT-0800 (PST)
2010,Volkswagen,New Beetle,2.5L Red Rock Edition PZEV,Hatchback,Automatic,3vwrg3ag5am018568,CA,31,65937,White,Tan,Nextgear Capital,7300,7100,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2010,Ford,Fusion Hybrid,Base,Sedan,Automatic,3fadp0l3xar340623,CA,31,71555,Gray,Black,Remarketing By Ge/Schools First Fcu,10500,10500,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2010,Jeep,Compass,Sport,SUV,Automatic,1j4nt4fb5ad505078,CA,39,77970,Orange,Black,Jpmorgan Chase Bank N.A.,6850,8900,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Ford,Focus,SE,Sedan,Automatic,1fahp3fn9aw264406,CA,19,57155,Green,Tan,Jpmorgan Chase Bank N.A.,6925,6100,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Ford,F-250 Super Duty,Lariat,Crew Cab,Automatic,1ftsw2br6aea04332,CA,39,75647,White,Beige,Aaero Sweet Company,30200,32000,Thu Dec 18 2014 11:30:00 GMT-0800 (PST)
2010,Ford,Escape,XLS,SUV,Automatic,1fmcu0c73aka71284,CA,35,83364,Black,Tan,Ford Motor Credit Company Llc,7400,8200,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Ford,E-Series Wagon,E-350 Super Duty XL,Van,Automatic,1fbss3blxada87593,CA,34,125433,Silver,Gray,Tech One Racing,10750,10500,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Volvo,XC90,3.2 R-Design,SUV,Automatic,yv4982cf8a1557503,CA,43,47650,White,Black,Volvo Na Lemon Law/World Omni,20200,16000,Tue Dec 30 2014 00:00:00 GMT-0800 (PST)
2010,Ford,Mustang,V6,Convertible,Automatic,1zvbp8en2a5151768,CA,34,56296,Red,Tan,High Bid Trading Co Inc,10750,11400,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2010,Toyota,Corolla,LE,Sedan,Automatic,1nxbu4ee0az336682,CA,36,39958,Gold,Tan,Exeter Finance Corp,8725,10500,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2010,Volkswagen,Golf,2.5L PZEV,Hatchback,Automatic,wvwbb7aj8aw119528,CA,48,72408,White,Black,Power Drive Inc,7225,9400,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2010,Honda,Accord,EX,Sedan,Automatic,1hgcp2f73aa191256,CA,37,55424,Black,Beige,Exeter Finance Corp,11200,12500,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Ford,Escape,XLT,SUV,Automatic,1fmcu0dg4akd11795,CA,43,51837,Gray,Black,Us Bank,9875,11000,Tue Dec 30 2014 12:30:00 GMT-0800 (PST)
2010,Ford,F-150,XLT,SuperCrew,Automatic,1ftfw1cv6afb77382,CA,19,19591,Blue,Beige,Us Bank,20200,11000,Tue Jan 13 2015 12:00:00 GMT-0800 (PST)
2009,Audi,A3,2.0T quattro,Wagon,Automatic,waukf78px9a124993,CA,28,78254,Black,Black,High Bid Trading Co Inc,11800,14250,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2010,Kia,Soul,!,Wagon,NULL,kndjt2a20a7188597,CA,27,81113,Green,Black,Primeritus Remarketing/Bank Of Hawaii,7750,7600,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2010,Ford,Mustang,V6,Convertible,Automatic,1zvbp8en2a5166870,CA,19,99133,White,Brown,Tycon Enterprises,8975,8600,Tue Jan 06 2015 12:30:00 GMT-0800 (PST)
2010,GMC,Terrain,SLE-1,SUV,Automatic,2ctalbew1a6367197,CA,44,43653,White,Black,Wells Fargo Dealer Services,12600,15100,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Nissan,370Z,Base,Convertible,Manual,jn1az4fh1am303039,CA,39,71287,Red,Black,Century Dealer Services Corp,15950,17500,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2010,Honda,Accord Crosstour,EX-L,Hatchback,Automatic,5j6tf1h5xal006383,CA,45,29870,White,Black,American Road Leasing Inc,15000,16750,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2010,Ford,F-150,Harley-Davidson,SuperCrew,Automatic,1ftfw1ev5afc17920,CA,49,22200,Black,Black,Richard J Bartlett Jr Enterprises,30100,34250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2010,Volkswagen,CC,Sport,Sedan,Automatic,wvwml9an2ae503573,CA,2,130668,NULL,Beige,Vw Credit,6775,4600,Tue Jan 13 2015 13:00:00 GMT-0800 (PST)
2010,Nissan,Sentra,2.0 SR,Sedan,Automatic,3n1ab6ap9al709935,CA,2,94622,Red,Gray,Wells Fargo Dealer Services,5250,5500,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Hyundai,Elantra,GLS,Sedan,Automatic,kmhdu4ad2au122492,CA,42,33039,Silver,Gray,Star Ford Lincoln,7725,8500,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2010,Honda,Accord,LX,Sedan,Automatic,1hgcp2f36aa052607,CA,32,39673,Blue,Gray,Ahfc/Honda Lease Trust/Hvt Inc.,10400,11700,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Mazda,Mazda3,i Touring,Sedan,Automatic,jm1bl1sg0a1141064,CA,33,85861,Gray,Black,Jpmorgan Chase Bank N.A.,6300,8250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2010,Toyota,Highlander,Base,SUV,Automatic,5tdza3eh4as002997,CA,39,91308,Black,Gray,Exeter Finance Corp,12800,13400,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Ford,Focus,SE,Sedan,Automatic,1fahp3fn6aw272088,CA,19,106781,White,Gray,Jpmorgan Chase Bank N.A.,5050,900,Tue Dec 16 2014 13:00:00 GMT-0800 (PST)
2010,Toyota,Prius,III,Hatchback,Automatic,jtdkn3du7a0135437,CA,19,113815,Silver,Gray,California Fleet Inc,10550,10400,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Honda,Civic,DX-VP,Sedan,Automatic,19xfa1f32ae056853,CA,39,69743,Silver,Gray,Ahfc/Honda Lease Trust/Hvt Inc.,8125,9800,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Volvo,XC70,3.2,Wagon,Automatic,yv4982bz8a1090207,CA,37,58477,Black,Beige,Smith Volvo Inc,17100,18000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Honda,CR-V,EX-L,SUV,Automatic,jhlre3h75ac004737,CA,4,47337,Gray,Black,Remarketing By Ge/Chase Lease Remarketing Co,14850,16000,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2010,Toyota,Corolla,LE,Sedan,Automatic,1nxbu4ee7az299453,CA,34,53075,Silver,Gray,Jpmorgan Chase Bank N.A.,8425,10400,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Honda,Odyssey,LX,Minivan,Automatic,5fnrl3h29ab037556,CA,28,62522,Gray,Gray,Aaero Sweet Company,10750,13000,Wed Jan 07 2015 12:00:00 GMT-0800 (PST)
2010,Mercedes-Benz,GLK-Class,GLK350 4MATIC,SUV,Automatic,wdcgg8hb3af319111,CA,NULL,109622,Gray,NULL,Autobahn Motors,14350,13000,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2010,Dodge,Journey,SE,SUV,Automatic,3d4pg4fb8at117696,CA,36,65963,Black,Black,Jpmorgan Chase Bank N.A.,8500,8800,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Mercedes-Benz,S-Class,S550,Sedan,Automatic,wddng7bb6aa292666,CA,34,81926,Black,Black,Southwest Auto Inc,31200,31000,Wed Jan 07 2015 12:15:00 GMT-0800 (PST)
2010,Ford,Edge,Limited,SUV,Automatic,2fmdk3kc8aba01848,CA,45,85379,Silver,Black,Exeter Finance Corp,12850,14300,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Honda,Civic,LX,Sedan,Automatic,2hgfa1f52ah501275,CA,28,96183,Silver,Gray,Ahfc/Honda Lease Trust/Hvt Inc.,7400,8400,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Infiniti,QX56,Base,SUV,Automatic,5n3za0ncxan907725,CA,49,62838,White,Tan,Aaero Sweet Company,27900,28250,Thu Dec 18 2014 11:30:00 GMT-0800 (PST)
2010,Mazda,Mazda3,i Sport,Sedan,Automatic,jm1bl1sg6a1330205,CA,19,55628,Black,Black,Jpmorgan Chase Bank N.A.,7975,7000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2010,Toyota,Corolla,S,Sedan,Automatic,1nxbu4ee6az309342,CA,36,43285,White,Black,Tustin Community Bank,9425,11000,Wed Dec 17 2014 12:05:00 GMT-0800 (PST)
2010,Honda,Civic,LX,Sedan,Automatic,2hgfa1f50ah330770,CA,36,81054,Gray,Gray,Santander Consumer,7950,9500,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Nissan,Versa,1.8 S,Sedan,NULL,3n1bc1ap4al381554,CA,27,55630,Blue,Black,Santander Consumer,6325,6800,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Volvo,XC60,T6 R-Design,SUV,Automatic,yv4992dz5a2031104,CA,31,67725,Blue,Beige,Bob Baker Jeep,18350,15500,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2010,Dodge,Journey,SXT,SUV,Automatic,3d4pg5fv4at112169,CA,28,124914,Silver,Black,The Car Exchange,5375,6100,Wed Jan 07 2015 12:30:00 GMT-0800 (PST)
2010,Mercedes-Benz,S-Class,S550,Sedan,Automatic,wddng7bb4aa336308,CA,37,45188,Silver,Black,I Auto Sales Inc,35800,36000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Kia,Optima,LX,Sedan,Automatic,knagg4a80a5372641,CA,26,57354,Black,Gray,Tycon Enterprises,6825,7250,Tue Jan 06 2015 12:30:00 GMT-0800 (PST)
2010,Mercedes-Benz,M-Class,ML350,SUV,Automatic,4jgbb5gb6aa617403,CA,42,57938,Green,Beige,Walters Auto Sales/Service Inc,21500,21750,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2010,Kia,Soul,!,Wagon,Automatic,kndjt2a20a7702464,CA,21,99273,White,Black,First Investors Servicing Corp,6800,7300,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2010,Ford,Transit Connect,Cargo Van XLT,Minivan,Automatic,nm0ls7dn8at021570,CA,3,95910,White,Gray,Donlen Corporation,8725,7000,Tue Dec 16 2014 13:00:00 GMT-0800 (PST)
2010,Subaru,Impreza,2.5i,Hatchback,Automatic,jf1gh6a68ah809882,CA,34,48391,Charcoal,Black,Tycon Enterprises,11250,10750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2010,Land Rover,Range Rover,HSE,SUV,Automatic,salmf1d42aa317589,CA,35,35561,White,Tan,Land Rover North America Llc,35600,28500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2010,Land Rover,Range Rover,HSE,SUV,Automatic,salmf1d49aa327049,CA,NULL,60000,Brown,NULL,Land Rover Redwood City,34300,32250,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2010,Mercedes-Benz,GLK-Class,GLK350,SUV,Automatic,wdcgg5gb8af410648,CA,31,77517,Silver,Black,Skyhigh Remarketing Inc,16850,16500,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2010,Honda,Accord,LX,Sedan,Automatic,1hgcp2f34aa011232,CA,21,113560,NULL,Black,I Auto Sales Inc,7900,6900,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Mercedes-Benz,GL-Class,GL450 4MATIC,SUV,Automatic,4jgbf7be7aa613510,CA,39,54812,Black,Black,Hoehn Motors Inc,27000,26750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2010,Honda,Civic,EX,Coupe,Automatic,2hgfg1b82ah523663,CA,45,99975,Gray,Gray,Lbs Financial Credit Union,7025,8900,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2010,Toyota,Camry,XLE,Sedan,Automatic,4t1bf3ek0au522099,CA,29,92671,Black,Gray,High Bid Trading Co Inc,9800,9800,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2010,Land Rover,LR2,HSE,SUV,Automatic,salft2bn5ah204665,CA,42,58341,Black,Black,Century Dealer Services Corp,15350,17500,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2010,Ford,Edge,SE,SUV,NULL,2fmdk3gc1abb58999,CA,NULL,92070,Silver,NULL,Audi Concord,9625,7300,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2010,Toyota,Camry,Base,Sedan,Automatic,4t1bf3ek0au563610,CA,19,88599,White,Black,Tdaf Remarketing,8800,8000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2010,Jeep,Grand Cherokee,Laredo,SUV,Automatic,1j4pr4gk9ac163002,CA,35,61334,Silver,Black,Merchants Automotive Group,12900,13200,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
